Date,County,Town,Race/Ethnicity,Population,Group share of town population,Individuals with at least one dose
April-1-2021,Middlesex,Hopkinton,Multi,123.754019261287,0.00755440558124697,175
April-1-2021,Middlesex,Hopkinton,NH/PI,0,0,*
April-1-2021,Middlesex,Hopkinton,White,14936.5143368673,0.911780384543062,4613
April-1-2021,Middlesex,Hopkinton,Other/Unknown,0,0,407
April-1-2021,Middlesex,Hopkinton,Total,16381.7017673096,1,*
April-1-2021,Middlesex,Hudson,AI/AN,13.8909512454535,0.00065957787545097,*
April-1-2021,Middlesex,Hudson,Asian,489.002015108736,0.0232190657441281,123
April-1-2021,Middlesex,Hudson,Black,267.410598765578,0.0126973388280086,75
April-1-2021,Middlesex,Hudson,Hispanic,1186.66074323,0.0563456856244376,304
April-1-2021,Middlesex,Hudson,Multi,307.429315383857,0.0145975297954198,135
April-1-2021,Middlesex,Hudson,NH/PI,0,0,*
April-1-2021,Middlesex,Hudson,White,18851.1915971264,0.895102767524391,5898
April-1-2021,Middlesex,Hudson,Other/Unknown,0,0,435
April-1-2021,Middlesex,Hudson,Total,21060.3656709314,1,*
April-1-2021,Middlesex,Lexington,AI/AN,26.7384582225962,0.000784573999508905,*
April-1-2021,Middlesex,Lexington,Asian,10613.8940981618,0.311438500815333,2259
April-1-2021,Middlesex,Lexington,Black,383.495193126786,0.0112527190221332,179
April-1-2021,Middlesex,Lexington,Hispanic,786.23380741,0.0230700886974658,259
April-1-2021,Middlesex,Lexington,Multi,806.330449975787,0.0236597750250498,411
April-1-2021,Middlesex,Lexington,NH/PI,3.37471530048114,9.90226832998489e-05,*
April-1-2021,Middlesex,Lexington,White,21187.1698469654,0.621685156515883,8565
April-1-2021,Middlesex,Lexington,Other/Unknown,0,0,991
April-1-2021,Middlesex,Lexington,Total,34080.2247325719,1,*
April-1-2021,Middlesex,Lincoln,AI/AN,13.418881279882,0.00154296550701585,*
April-1-2021,Middlesex,Lincoln,Asian,257.691221094357,0.0296305375475297,119
April-1-2021,Middlesex,Lincoln,Black,372.096499018709,0.0427853895784875,30
April-1-2021,Middlesex,Lincoln,Hispanic,174.25882048,0.0200370912959051,63
April-1-2021,Middlesex,Lincoln,Multi,56.8694365969037,0.00653911285466107,78
April-1-2021,Middlesex,Lincoln,NH/PI,0.266757081809531,3.06729724631658e-05,*
April-1-2021,Middlesex,Lincoln,White,7761.24934142418,0.892424619861625,2229
April-1-2021,Middlesex,Lincoln,Other/Unknown,0,0,154
April-1-2021,Middlesex,Lincoln,Total,8696.81222222175,1,*
April-1-2021,Middlesex,Littleton,AI/AN,5.38625484407706,0.000552072750842739,*
April-1-2021,Middlesex,Littleton,Asian,391.213223180796,0.040098021081378,171
April-1-2021,Middlesex,Littleton,Black,37.0074750140006,0.0037931399690807,*
April-1-2021,Middlesex,Littleton,Hispanic,119.23240898,0.0122209152594365,48
April-1-2021,Middlesex,Littleton,Multi,153.290644109971,0.0157117681992539,64
April-1-2021,Middlesex,Littleton,NH/PI,0,0,*
April-1-2021,Middlesex,Littleton,White,8971.08896684297,0.919506021781744,2875
April-1-2021,Middlesex,Littleton,Other/Unknown,0,0,172
April-1-2021,Middlesex,Littleton,Total,9756.42220315156,1,*
April-1-2021,Middlesex,Lowell,AI/AN,150.357579524711,0.00129459094033911,*
April-1-2021,Middlesex,Lowell,Asian,28672.8305639532,0.246875393972883,4015
April-1-2021,Middlesex,Lowell,Black,10124.835030715,0.0871756498383741,1595
April-1-2021,Middlesex,Lowell,Hispanic,23429.8700194,0.201733078946334,2460
April-1-2021,Middlesex,Lowell,Multi,2281.38576608329,0.0196429162635238,732
April-1-2021,Middlesex,Lowell,NH/PI,55.1866232620522,0.000475161297014752,*
April-1-2021,Middlesex,Lowell,White,52059.4886331182,0.448236414527046,13827
April-1-2021,Middlesex,Lowell,Other/Unknown,0,0,2603
April-1-2021,Middlesex,Lowell,Total,116142.925799655,1,*
April-1-2021,Middlesex,Malden,AI/AN,80.5310894499243,0.00119033109362762,*
April-1-2021,Middlesex,Malden,Asian,18567.41721469,0.274445238354129,3829
April-1-2021,Middlesex,Malden,Black,14125.4504682613,0.208788469381424,1881
April-1-2021,Middlesex,Malden,Hispanic,7765.29944654,0.114778993376136,1126
April-1-2021,Middlesex,Malden,Multi,1575.48091696741,0.0232872041803108,471
April-1-2021,Middlesex,Malden,NH/PI,5.4825736093468,8.10379927166603e-05,*
April-1-2021,Middlesex,Malden,White,26025.1026745385,0.384677385342184,8303
April-1-2021,Middlesex,Malden,Other/Unknown,0,0,2583
April-1-2021,Middlesex,Malden,Total,67654.3609429711,1,*
April-1-2021,Middlesex,Marlborough,AI/AN,56.1557368801388,0.0012875267985533,*
April-1-2021,Middlesex,Marlborough,Asian,2953.0406096239,0.0677066873901477,400
April-1-2021,Middlesex,Marlborough,Black,1309.03667636511,0.030013314662875,337
April-1-2021,Middlesex,Marlborough,Hispanic,7765.50734724,0.178045901797618,1009
April-1-2021,Middlesex,Marlborough,Multi,1077.67147024739,0.0247086223967011,293
April-1-2021,Middlesex,Marlborough,NH/PI,41.687262880368,0.00095579670214947,*
April-1-2021,Middlesex,Marlborough,White,31001.7298619913,0.710801072453583,9004
April-1-2021,Middlesex,Marlborough,Other/Unknown,0,0,1131
April-1-2021,Middlesex,Marlborough,Total,43615.1984900329,1,*
April-1-2021,Middlesex,Maynard,AI/AN,8.10689476565416,0.000779031509270914,*
April-1-2021,Middlesex,Maynard,Asian,291.801158189261,0.0280406127429036,68
April-1-2021,Middlesex,Maynard,Black,153.406041653266,0.0147415432930906,50
April-1-2021,Middlesex,Maynard,Hispanic,394.99013578,0.0379565506298991,91
April-1-2021,Middlesex,Maynard,Multi,119.067723339337,0.0114418048956888,95
April-1-2021,Middlesex,Maynard,NH/PI,3.46305097151689,0.000332781651052456,*
April-1-2021,Middlesex,Maynard,White,9309.62475344172,0.894607766853668,3239
April-1-2021,Middlesex,Maynard,Other/Unknown,0,0,172
April-1-2021,Middlesex,Maynard,Total,10406.3759542169,1,*
April-1-2021,Middlesex,Medford,AI/AN,99.4433329157509,0.00163663354686735,*
April-1-2021,Middlesex,Medford,Asian,7230.54750565305,0.118999999929562,1344
April-1-2021,Middlesex,Medford,Black,6523.24629841644,0.107359270988147,1170
April-1-2021,Middlesex,Medford,Hispanic,3799.92904527,0.0625390478059837,684
April-1-2021,Middlesex,Medford,Multi,1498.96890747503,0.0246699575301157,445
April-1-2021,Middlesex,Medford,NH/PI,4.55791994246851,7.50140252046813e-05,*
April-1-2021,Middlesex,Medford,White,41880.6555285252,0.689269796104382,14014
April-1-2021,Middlesex,Medford,Other/Unknown,0,0,2274
April-1-2021,Middlesex,Medford,Total,60760.9034448143,1,*
April-1-2021,Middlesex,Melrose,AI/AN,9.32575102556557,0.000321699259807062,*
April-1-2021,Middlesex,Melrose,Asian,1556.46863864322,0.053691633798905,451
April-1-2021,Middlesex,Melrose,Black,691.531865067753,0.0238549462145652,231
April-1-2021,Middlesex,Melrose,Hispanic,864.2856321,0.0298142259370029,238
April-1-2021,Middlesex,Melrose,Multi,422.320603176345,0.0145682878591392,150
April-1-2021,Middlesex,Melrose,NH/PI,1.34937657236971,4.65478269087717e-05,*
April-1-2021,Middlesex,Melrose,White,25379.3414463783,0.875480734506897,7983
April-1-2021,Middlesex,Melrose,Other/Unknown,0,0,1633
April-1-2021,Middlesex,Melrose,Total,28989.0347623388,1,*
April-1-2021,Middlesex,Natick,AI/AN,28.97746696062,0.000804574012164667,*
April-1-2021,Middlesex,Natick,Asian,4855.25780430427,0.134808686246167,689
April-1-2021,Middlesex,Natick,Black,581.612848639272,0.0161487746251996,269
April-1-2021,Middlesex,Natick,Hispanic,1300.34712619,0.0361047950101122,379
April-1-2021,Middlesex,Natick,Multi,655.216694990036,0.0181924226103622,353
April-1-2021,Middlesex,Natick,NH/PI,6.97715639100775,0.000193724272678572,*
April-1-2021,Middlesex,Natick,White,28847.878360289,0.800975919196748,10937
April-1-2021,Middlesex,Natick,Other/Unknown,0,0,822
April-1-2021,Middlesex,Natick,Total,36015.912175261,1,*
April-1-2021,Middlesex,Newton,AI/AN,64.0710025274225,0.000698778477595241,33
April-1-2021,Middlesex,Newton,Asian,14889.2685623996,0.162387039504918,3728
April-1-2021,Middlesex,Newton,Black,2459.06158453375,0.0268192980064263,930
April-1-2021,Middlesex,Newton,Hispanic,5496.84993728,0.0599503719189976,1156
April-1-2021,Middlesex,Newton,Multi,2666.45172333895,0.0290811599993073,1364
April-1-2021,Middlesex,Newton,NH/PI,19.7553025612283,0.000215457534666483,*
April-1-2021,Middlesex,Newton,White,66231.790807273,0.722344713256269,28930
April-1-2021,Middlesex,Newton,Other/Unknown,0,0,2960
April-1-2021,Middlesex,Newton,Total,91690.005605088,1,*
April-1-2021,Middlesex,North Reading,AI/AN,23.04832969347,0.00138381089377265,*
April-1-2021,Middlesex,North Reading,Asian,458.074336638725,0.027502568109217,142
April-1-2021,Middlesex,North Reading,Black,73.0682047781886,0.00438698070989132,39
April-1-2021,Middlesex,North Reading,Hispanic,277.05328859,0.0166341493724381,75
April-1-2021,Middlesex,North Reading,Multi,160.014840597036,0.00960721590364128,61
April-1-2021,Middlesex,North Reading,NH/PI,0,0,*
April-1-2021,Middlesex,North Reading,White,15556.1802421132,0.933985758222907,4921
April-1-2021,Middlesex,North Reading,Other/Unknown,0,0,412
April-1-2021,Middlesex,North Reading,Total,16655.6931999819,1,*
April-1-2021,Middlesex,Pepperell,AI/AN,14.4288879829414,0.00117383076377816,*
April-1-2021,Middlesex,Pepperell,Asian,135.592481360953,0.0110308310762876,35
April-1-2021,Middlesex,Pepperell,Black,36.522224396226,0.00297118604071108,*
April-1-2021,Middlesex,Pepperell,Hispanic,202.55335735,0.0164782873389188,48
April-1-2021,Middlesex,Pepperell,Multi,107.653570619259,0.00875792182826901,30
April-1-2021,Middlesex,Pepperell,NH/PI,0,0,*
April-1-2021,Middlesex,Pepperell,White,11761.7702314954,0.956853206604837,2882
April-1-2021,Middlesex,Pepperell,Other/Unknown,0,0,256
April-1-2021,Middlesex,Pepperell,Total,12292.1365056916,1,*
April-1-2021,Middlesex,Reading,AI/AN,13.7735134573825,0.000497596910756198,*
April-1-2021,Middlesex,Reading,Asian,1633.27128276207,0.0590053327528868,314
April-1-2021,Middlesex,Reading,Black,184.255085556361,0.00665659939619995,67
April-1-2021,Middlesex,Reading,Hispanic,424.84920842,0.0153485640610964,123
April-1-2021,Middlesex,Reading,Multi,242.047588184745,0.00874447413213666,121
April-1-2021,Middlesex,Reading,NH/PI,10.6116824349786,0.000383369168216185,*
April-1-2021,Middlesex,Reading,White,25064.9437431614,0.905523388310916,8435
April-1-2021,Middlesex,Reading,Other/Unknown,0,0,764
April-1-2021,Middlesex,Reading,Total,27680.0622344116,1,*
April-1-2021,Middlesex,Sherborn,AI/AN,0.938784030625055,0.000248779920055097,*
April-1-2021,Middlesex,Sherborn,Asian,105.707625811166,0.0280127631495888,76
April-1-2021,Middlesex,Sherborn,Black,13.6704055580286,0.00362268880903601,*
April-1-2021,Middlesex,Sherborn,Hispanic,50.56654552,0.0134002504745976,*
April-1-2021,Middlesex,Sherborn,Multi,55.3137289837497,0.014658264974282,42
April-1-2021,Middlesex,Sherborn,NH/PI,0,0,*
April-1-2021,Middlesex,Sherborn,White,3515.93723456215,0.931731426610152,1352
April-1-2021,Middlesex,Sherborn,Other/Unknown,0,0,56
April-1-2021,Middlesex,Sherborn,Total,3773.55226425486,1,*
April-1-2021,Middlesex,Shirley,AI/AN,11.3278543854735,0.00132867324455447,*
April-1-2021,Middlesex,Shirley,Asian,206.426262451555,0.0242122684984792,30
April-1-2021,Middlesex,Shirley,Black,521.939041099063,0.061219575711182,70
April-1-2021,Middlesex,Shirley,Hispanic,664.04681251,0.0778877625797477,68
April-1-2021,Middlesex,Shirley,Multi,90.9319071360225,0.010665637814243,*
April-1-2021,Middlesex,Shirley,NH/PI,4.86051644643064,0.000570102504616491,*
April-1-2021,Middlesex,Shirley,White,6946.57325376245,0.814781485490117,1548
April-1-2021,Middlesex,Shirley,Other/Unknown,0,0,572
April-1-2021,Middlesex,Shirley,Total,8525.68863857266,1,*
April-1-2021,Middlesex,Somerville,AI/AN,89.287737487172,0.00118033167307883,*
April-1-2021,Middlesex,Somerville,Asian,9485.11157161393,0.125387627973785,1707
April-1-2021,Middlesex,Somerville,Black,4855.93139174806,0.0641925731940679,1189
April-1-2021,Middlesex,Somerville,Hispanic,9558.88743311,0.126362901717786,1132
April-1-2021,Middlesex,Somerville,Multi,1717.22355195388,0.0227006911046358,556
April-1-2021,Middlesex,Somerville,NH/PI,18.9127421018512,0.000250015390196148,*
April-1-2021,Middlesex,Somerville,White,50294.5598317726,0.664864668135739,15702
April-1-2021,Middlesex,Somerville,Other/Unknown,0,0,2153
April-1-2021,Middlesex,Somerville,Total,75646.3115611137,1,*
April-1-2021,Middlesex,Stoneham,AI/AN,26.4038937741627,0.00118595295389887,*
April-1-2021,Middlesex,Stoneham,Asian,920.164032306852,0.0413299364676909,329
April-1-2021,Middlesex,Stoneham,Black,326.655663899603,0.0146720121215082,164
April-1-2021,Middlesex,Stoneham,Hispanic,778.21458318,0.034954158336776,181
April-1-2021,Middlesex,Stoneham,Multi,198.500344344478,0.00891580884769489,129
April-1-2021,Middlesex,Stoneham,NH/PI,6.05545220617761,0.000271985696220954,*
April-1-2021,Middlesex,Stoneham,White,19935.700437028,0.89542864486418,7167
April-1-2021,Middlesex,Stoneham,Other/Unknown,0,0,1013
April-1-2021,Middlesex,Stoneham,Total,22263.8627336429,1,*
April-1-2021,Middlesex,Stow,AI/AN,12.1920769095531,0.00168279584896974,*
April-1-2021,Middlesex,Stow,Asian,214.415957411486,0.0295944887619763,73
April-1-2021,Middlesex,Stow,Black,42.0848437078487,0.00580870682013306,*
April-1-2021,Middlesex,Stow,Hispanic,124.56194134,0.0171925029165722,66
April-1-2021,Middlesex,Stow,Multi,94.3347916113459,0.013020439168376,59
April-1-2021,Middlesex,Stow,NH/PI,0,0,*
April-1-2021,Middlesex,Stow,White,6709.20400825183,0.926029317132247,2252
April-1-2021,Middlesex,Stow,Other/Unknown,0,0,109
April-1-2021,Middlesex,Stow,Total,7245.13131941554,1,*
April-1-2021,Middlesex,Sudbury,AI/AN,11.2534164572006,0.00063186630682096,*
April-1-2021,Middlesex,Sudbury,Asian,1290.58101001565,0.0724646297018595,358
April-1-2021,Middlesex,Sudbury,Black,113.477975990596,0.00637165698678251,89
April-1-2021,Middlesex,Sudbury,Hispanic,377.29965549,0.0211849388837594,133
April-1-2021,Middlesex,Sudbury,Multi,207.308681377156,0.0116401424733456,247
April-1-2021,Middlesex,Sudbury,NH/PI,7.90751388003058,0.000443997750417683,*
April-1-2021,Middlesex,Sudbury,White,15746.7249723459,0.884160378374258,5627
April-1-2021,Middlesex,Sudbury,Other/Unknown,0,0,363
April-1-2021,Middlesex,Sudbury,Total,17809.8061816568,1,*
April-1-2021,Middlesex,Tewksbury,AI/AN,35.287053393091,0.00114473034283403,*
April-1-2021,Middlesex,Tewksbury,Asian,995.391516053492,0.0322910178623501,290
April-1-2021,Middlesex,Tewksbury,Black,298.37584750971,0.00967946749217835,172
April-1-2021,Middlesex,Tewksbury,Hispanic,694.0487913,0.0225153033311632,171
April-1-2021,Middlesex,Tewksbury,Multi,324.990229716578,0.0105428518764905,146
April-1-2021,Middlesex,Tewksbury,NH/PI,2.3851384703005998,7.7375130997717e-05,*
April-1-2021,Middlesex,Tewksbury,White,28288.5854473628,0.917696407141489,9476
April-1-2021,Middlesex,Tewksbury,Other/Unknown,0,0,939
April-1-2021,Middlesex,Tewksbury,Total,30825.646942956,1,*
April-1-2021,Middlesex,Townsend,AI/AN,23.7388154492261,0.00260471128074826,*
April-1-2021,Middlesex,Townsend,Asian,87.9495275633471,0.00965014985986584,*
April-1-2021,Middlesex,Townsend,Black,36.0885015092701,0.00395976484957934,*
April-1-2021,Middlesex,Townsend,Hispanic,166.17961026,0.0182338460147843,49
April-1-2021,Middlesex,Townsend,Multi,92.021799961551,0.0100969747604835,*
April-1-2021,Middlesex,Townsend,NH/PI,0,0,*
April-1-2021,Middlesex,Townsend,White,8665.03193718111,0.950759589630467,2342
April-1-2021,Middlesex,Townsend,Other/Unknown,0,0,165
April-1-2021,Middlesex,Townsend,Total,9113.7991472155,1,*
April-1-2021,Middlesex,Tyngsborough,AI/AN,11.3832397027007,0.00095025926329607,*
April-1-2021,Middlesex,Tyngsborough,Asian,643.677065131235,0.0537333931013564,250
April-1-2021,Middlesex,Tyngsborough,Black,116.349056491545,0.00971268036116444,67
April-1-2021,Middlesex,Tyngsborough,Hispanic,314.95498005,0.0262920658029133,67
April-1-2021,Middlesex,Tyngsborough,Multi,110.678214973365,0.00923928527996835,46
April-1-2021,Middlesex,Tyngsborough,NH/PI,0,0,*
April-1-2021,Middlesex,Tyngsborough,White,10671.3243653157,0.890829420676474,3236
April-1-2021,Middlesex,Tyngsborough,Other/Unknown,0,0,257
April-1-2021,Middlesex,Tyngsborough,Total,11979.0883839604,1,*
April-1-2021,Middlesex,Wakefield,AI/AN,27.5724942642223,0.00101693135171842,*
April-1-2021,Middlesex,Wakefield,Asian,814.930176372806,0.0300563321501993,305
April-1-2021,Middlesex,Wakefield,Black,210.389704286273,0.00775961305195011,120
April-1-2021,Middlesex,Wakefield,Hispanic,712.48327653,0.0262778758619087,180
April-1-2021,Middlesex,Wakefield,Multi,268.685228444269,0.0099096741096488,104
April-1-2021,Middlesex,Wakefield,NH/PI,0,0,*
April-1-2021,Middlesex,Wakefield,White,24956.5780053684,0.920450879853737,8346
April-1-2021,Middlesex,Wakefield,Other/Unknown,0,0,1301
April-1-2021,Middlesex,Wakefield,Total,27113.4272904754,1,*
April-1-2021,Middlesex,Waltham,AI/AN,81.9423025742696,0.00123319526681317,*
April-1-2021,Middlesex,Waltham,Asian,8590.592266798,0.129284598915624,1181
April-1-2021,Middlesex,Waltham,Black,4452.67624312961,0.0670108002237554,1009
April-1-2021,Middlesex,Waltham,Hispanic,12768.5023511,0.192160290460446,1274
April-1-2021,Middlesex,Waltham,Multi,1146.08806391794,0.0172481164352645,438
April-1-2021,Middlesex,Waltham,NH/PI,38.7043810974094,0.000582483748622974,*
April-1-2021,Middlesex,Waltham,White,40119.0647581185,0.603774109518595,13412
April-1-2021,Middlesex,Waltham,Other/Unknown,0,0,1741
April-1-2021,Middlesex,Waltham,Total,66447.1432703639,1,*
April-1-2021,Middlesex,Watertown,AI/AN,15.2545121807961,0.000461743850863031,*
April-1-2021,Middlesex,Watertown,Asian,4032.44434741495,0.122059385400096,639
April-1-2021,Middlesex,Watertown,Black,1113.72388372326,0.0337116748653493,427
April-1-2021,Middlesex,Watertown,Hispanic,2582.09609752,0.0781583167810659,539
April-1-2021,Middlesex,Watertown,Multi,692.611898386026,0.0209648975545036,342
April-1-2021,Middlesex,Watertown,NH/PI,12.0622051240571,0.000365114857680834,*
April-1-2021,Middlesex,Watertown,White,24684.7103546623,0.747189623733053,9699
April-1-2021,Middlesex,Watertown,Other/Unknown,0,0,1046
April-1-2021,Middlesex,Watertown,Total,33036.7413713997,1,*
April-1-2021,Middlesex,Wayland,AI/AN,4.27126101403574,0.000323150432426701,*
April-1-2021,Middlesex,Wayland,Asian,1713.97374379353,0.129673966225623,418
April-1-2021,Middlesex,Wayland,Black,72.0618253420401,0.00545197541059073,60
April-1-2021,Middlesex,Wayland,Hispanic,335.45423677,0.0253794327519146,123
April-1-2021,Middlesex,Wayland,Multi,168.32109369777,0.012734654715839,198
April-1-2021,Middlesex,Wayland,NH/PI,1.42178079632567,0.000107567549170802,*
April-1-2021,Middlesex,Wayland,White,10838.1115095433,0.819978083635893,4592
April-1-2021,Middlesex,Wayland,Other/Unknown,0,0,290
April-1-2021,Middlesex,Wayland,Total,13217.562427383,1,*
April-1-2021,Middlesex,Westford,AI/AN,12.5358006906388,0.000542928812618999,*
April-1-2021,Middlesex,Westford,Asian,4420.36644823024,0.191447229124398,860
April-1-2021,Middlesex,Westford,Black,63.1552690612512,0.00273527125137399,48
April-1-2021,Middlesex,Westford,Hispanic,323.0990922,0.0139935063435891,112
April-1-2021,Middlesex,Westford,Multi,249.468959898709,0.010804566020601,212
April-1-2021,Middlesex,Westford,NH/PI,2.29741643254928,9.95017076768629e-05,*
April-1-2021,Middlesex,Westford,White,17927.5788538658,0.776448137655166,6328
April-1-2021,Middlesex,Westford,Other/Unknown,0,0,472
April-1-2021,Middlesex,Westford,Total,23089.2161168757,1,*
April-1-2021,Middlesex,Weston,AI/AN,10.7531866537961,0.000979189333992939,*
April-1-2021,Middlesex,Weston,Asian,1539.14483596415,0.140155123812936,434
April-1-2021,Middlesex,Weston,Black,120.852765136552,0.0110048995163206,47
