Date,ZIP,AI/AN,Asian,Black,Hispanic,Multi,NH/PI,Other,White,Unknown
April-15-2021,1438,*,*,*,*,*,*,*,165,*
April-15-2021,1440,*,82,128,303,57,*,223,6328,989
April-15-2021,1441,*,*,*,*,*,*,*,*,*
April-15-2021,1450,*,149,37,84,84,*,169,4769,105
April-15-2021,1451,*,103,*,43,74,*,39,2390,56
April-15-2021,1452,*,*,*,*,*,*,*,1655,96
April-15-2021,1453,*,418,599,1432,173,*,717,11989,920
April-15-2021,1460,*,320,30,99,102,*,107,4192,101
April-15-2021,1462,*,64,53,133,47,*,93,4351,158
April-15-2021,1463,*,72,32,94,43,*,82,4119,209
April-15-2021,1464,*,65,92,89,40,*,65,2157,530
April-15-2021,1467,*,*,*,*,*,*,*,70,*
April-15-2021,1468,*,*,*,*,*,*,33,1569,82
April-15-2021,1469,*,*,33,67,*,*,49,2585,90
April-15-2021,1470,*,*,*,*,*,*,*,*,*
April-15-2021,1471,*,*,*,*,*,*,*,*,*
April-15-2021,1472,*,*,*,*,*,*,*,57,*
April-15-2021,1473,*,*,*,72,*,*,46,3095,128
April-15-2021,1474,*,*,*,*,*,*,*,727,33
April-15-2021,1475,*,*,*,83,*,*,66,2873,178
April-15-2021,1477,*,*,*,*,*,*,*,*,*
April-15-2021,1501,*,201,93,748,65,*,244,6051,254
April-15-2021,1503,*,*,*,36,*,*,*,1410,37
April-15-2021,1504,*,*,33,81,40,*,51,2819,91
April-15-2021,1505,*,95,*,80,35,*,56,2089,89
April-15-2021,1506,*,*,*,374,*,*,*,756,37
April-15-2021,1507,*,*,32,1472,*,*,296,3087,153
April-15-2021,1508,*,*,*,93,*,*,*,93,*
April-15-2021,1509,*,*,*,*,*,*,*,*,*
April-15-2021,1510,*,77,74,594,64,*,152,4401,183
April-15-2021,1515,*,*,*,289,*,*,*,528,*
April-15-2021,1516,*,*,*,137,*,*,51,2873,122
April-15-2021,1517,*,*,*,*,*,*,*,*,*
April-15-2021,1518,*,*,*,389,*,*,*,752,35
April-15-2021,1519,*,140,*,89,57,*,72,2902,87
April-15-2021,1520,*,230,76,224,59,*,178,6920,373
April-15-2021,1521,*,*,*,235,*,*,*,487,*
April-15-2021,1522,*,*,*,*,*,*,42,1484,60
April-15-2021,1523,*,47,47,114,35,*,56,2511,116
April-15-2021,1524,*,40,31,414,*,*,76,2000,104
April-15-2021,1525,*,*,*,*,*,*,*,119,*
April-15-2021,1526,*,*,*,*,*,*,*,108,*
April-15-2021,1527,*,153,71,217,65,*,173,5151,170
April-15-2021,1529,*,*,*,*,*,*,*,819,45
April-15-2021,1531,*,*,*,*,*,*,*,394,*
April-15-2021,1532,*,590,82,267,214,*,211,6227,240
April-15-2021,1534,*,35,*,77,42,*,85,2189,57
April-15-2021,1535,*,*,*,487,*,*,33,1038,34
April-15-2021,1536,*,267,44,103,68,*,75,2680,79
April-15-2021,1537,*,*,*,134,*,*,*,660,*
April-15-2021,1538,*,*,*,*,*,*,*,113,*
April-15-2021,1540,*,*,33,659,*,*,94,3140,211
April-15-2021,1541,*,*,*,46,32,*,*,1609,51
April-15-2021,1542,*,*,*,154,*,*,46,678,35
April-15-2021,1543,*,57,47,108,*,*,89,3676,180
April-15-2021,1545,*,2691,288,597,389,*,700,12348,779
April-15-2021,1546,*,*,*,*,*,*,*,*,*
April-15-2021,1550,*,52,53,2628,33,*,180,1741,145
April-15-2021,1560,*,272,*,79,60,*,61,1393,58
April-15-2021,1561,*,*,*,*,*,*,*,107,*
April-15-2021,1562,*,32,40,871,*,*,109,3282,135
April-15-2021,1564,*,*,*,69,*,*,80,3551,94
April-15-2021,1566,*,63,*,1023,*,*,55,1603,67
April-15-2021,1568,*,92,*,77,50,*,47,3308,79
April-15-2021,1569,*,51,30,122,57,*,96,5178,202
April-15-2021,1570,*,58,122,1224,30,*,172,3536,255
April-15-2021,1571,*,31,31,1088,*,*,60,2227,177
April-15-2021,1580,*,*,*,*,*,*,*,*,*
April-15-2021,1581,*,1288,157,382,315,*,373,6779,371
April-15-2021,1582,*,*,*,*,*,*,*,*,*
April-15-2021,1583,*,66,53,88,*,*,106,3156,294
April-15-2021,1585,*,*,*,307,*,*,101,1231,56
April-15-2021,1586,*,*,*,*,*,*,*,*,*
April-15-2021,1588,*,44,41,117,35,*,57,3379,152
April-15-2021,1590,*,47,*,227,41,*,82,3557,113
April-15-2021,1601,*,*,*,*,*,*,*,60,*
April-15-2021,1602,*,519,634,855,145,*,394,7331,497
April-15-2021,1603,*,1002,668,1182,115,*,337,3319,382
April-15-2021,1604,*,965,1360,1758,207,*,785,7794,703
April-15-2021,1605,*,515,1151,1652,170,*,526,4953,516
April-15-2021,1606,*,380,647,634,111,*,420,6272,479
April-15-2021,1607,*,199,422,413,38,*,139,1345,123
April-15-2021,1608,*,110,125,315,*,*,81,437,133
April-15-2021,1609,*,309,389,1022,96,*,366,4680,379
April-15-2021,1610,*,548,593,1684,99,*,279,1970,390
April-15-2021,1611,*,*,44,100,*,*,*,526,39
April-15-2021,1612,*,32,*,99,*,*,51,2009,94
April-15-2021,1613,*,*,*,36,*,*,*,57,*
April-15-2021,1614,*,*,*,*,*,*,*,*,*
April-15-2021,1615,*,*,*,*,*,*,*,*,*
April-15-2021,1653,*,*,*,*,*,*,*,*,*
April-15-2021,1654,*,*,*,*,*,*,*,*,*
April-15-2021,1655,*,*,*,*,*,*,*,*,*
April-15-2021,1701,*,945,572,1141,624,*,631,12778,740
April-15-2021,1702,*,745,716,3639,337,*,1053,7477,1558
April-15-2021,1703,*,*,*,*,*,*,*,*,*
April-15-2021,1704,*,*,*,*,*,*,*,*,*
April-15-2021,1705,*,*,*,*,*,*,*,*,*
April-15-2021,1718,*,62,*,*,*,*,*,196,*
April-15-2021,1719,*,361,31,59,95,*,42,1984,56
April-15-2021,1720,*,1697,155,303,485,*,302,8076,256
April-15-2021,1721,*,669,220,537,276,*,295,6764,551
April-15-2021,1730,*,710,113,123,197,*,175,5346,186
April-15-2021,1731,*,*,*,*,*,*,*,110,*
April-15-2021,1740,*,79,*,48,61,*,33,2419,56
April-15-2021,1741,*,217,*,45,103,*,39,2312,54
April-15-2021,1742,*,333,148,197,424,*,190,8605,623
April-15-2021,1745,*,*,*,*,*,*,*,156,*
April-15-2021,1746,*,300,90,178,157,*,157,6372,152
April-15-2021,1747,*,*,*,68,34,*,55,2481,57
April-15-2021,1748,*,792,97,172,295,*,171,6573,293
April-15-2021,1749,*,178,110,563,209,*,217,7845,334
April-15-2021,1752,*,667,438,1908,428,*,719,12136,772
April-15-2021,1754,*,119,75,176,151,*,101,4481,141
April-15-2021,1756,*,45,*,47,32,*,41,2437,68
April-15-2021,1757,*,254,321,1172,232,*,491,9836,561
April-15-2021,1760,*,1146,340,576,518,*,456,14665,485
April-15-2021,1770,*,115,*,43,65,*,*,1841,49
April-15-2021,1772,*,439,76,155,247,*,129,3834,149
April-15-2021,1773,*,155,43,71,103,*,105,2702,58
April-15-2021,1775,*,114,*,92,99,*,67,3159,62
April-15-2021,1776,*,556,114,199,387,*,243,7967,185
April-15-2021,1778,*,622,74,170,283,*,176,5978,176
April-15-2021,1784,*,*,*,*,*,*,*,32,*
April-15-2021,1801,*,1098,629,691,354,*,771,14262,802
April-15-2021,1803,*,1474,394,265,420,*,424,9192,437
April-15-2021,1805,*,*,*,*,*,*,*,69,81
April-15-2021,1806,*,*,*,*,*,*,*,*,*
April-15-2021,1807,*,*,*,*,*,*,*,*,*
April-15-2021,1808,*,*,*,*,*,*,*,*,*
April-15-2021,1810,*,1795,244,391,358,*,686,13039,774
April-15-2021,1812,*,*,*,*,*,*,*,*,*
April-15-2021,1813,*,*,*,*,*,*,*,*,*
April-15-2021,1815,*,*,*,*,*,*,*,*,*
April-15-2021,1821,*,778,272,279,292,*,292,11436,412
April-15-2021,1822,*,*,*,*,*,*,*,*,*
April-15-2021,1824,*,880,160,199,326,*,305,11105,268
April-15-2021,1826,*,703,419,465,210,*,471,10636,361
April-15-2021,1827,*,58,*,*,*,*,*,1281,48
April-15-2021,1830,*,137,309,949,104,*,524,8182,617
April-15-2021,1831,*,*,*,*,*,*,*,61,*
April-15-2021,1832,*,185,350,907,72,*,496,6209,531
April-15-2021,1833,*,39,*,46,*,*,53,3668,181
April-15-2021,1834,*,*,*,41,*,*,74,2990,140
April-15-2021,1835,*,102,144,279,39,*,229,4879,343
April-15-2021,1840,*,*,170,363,*,*,202,605,161
April-15-2021,1841,*,139,1842,3892,331,*,1708,5816,1265
April-15-2021,1842,*,*,*,47,*,*,*,82,*
April-15-2021,1843,*,377,758,1781,116,*,928,3477,706
April-15-2021,1844,*,947,825,1988,238,*,1482,14605,1606
April-15-2021,1845,*,717,188,424,187,*,637,11216,805
April-15-2021,1850,*,412,421,677,105,*,404,2516,164
April-15-2021,1851,*,3721,596,688,554,*,523,3880,309
April-15-2021,1852,*,1249,554,1491,283,*,610,7754,373
April-15-2021,1853,*,*,*,44,*,*,*,97,*
April-15-2021,1854,*,1671,453,924,229,*,629,4431,280
April-15-2021,1860,*,*,*,47,*,*,65,2929,156
April-15-2021,1862,*,299,90,141,118,*,125,3593,181
April-15-2021,1863,*,360,91,100,107,*,89,3487,86
April-15-2021,1864,*,222,50,124,92,*,168,6588,322
April-15-2021,1865,*,*,*,*,*,*,*,68,*
April-15-2021,1866,*,*,*,*,*,*,*,30,*
April-15-2021,1867,*,473,95,192,183,*,333,11271,556
April-15-2021,1876,*,476,221,273,199,*,527,12522,495
April-15-2021,1879,*,389,89,109,70,*,139,4514,156
April-15-2021,1880,*,444,152,278,164,*,441,10994,1085
April-15-2021,1885,*,*,*,*,*,*,*,71,*
April-15-2021,1886,*,1599,67,202,406,*,305,9081,265
April-15-2021,1887,*,428,113,178,172,*,337,9319,359
April-15-2021,1888,*,*,*,*,*,*,*,43,*
April-15-2021,1889,*,*,*,*,*,*,*,*,*
April-15-2021,1890,*,1169,125,212,276,*,337,8699,428
April-15-2021,1899,*,*,*,*,*,*,*,*,*
April-15-2021,1901,*,32,179,386,47,*,46,525,135
April-15-2021,1902,*,1109,1700,5150,441,*,593,6769,1612
April-15-2021,1903,*,*,*,81,*,*,*,55,*
April-15-2021,1904,*,323,445,1060,173,*,229,6373,683
April-15-2021,1905,*,909,827,2551,231,*,306,3997,909
April-15-2021,1906,*,596,296,705,164,*,552,9937,1212
April-15-2021,1907,*,129,106,241,122,*,173,6619,330
April-15-2021,1908,*,*,*,33,*,*,42,1841,173
April-15-2021,1910,*,*,*,*,*,*,*,*,*
April-15-2021,1913,*,52,42,103,48,*,246,7135,359
April-15-2021,1915,*,274,262,482,216,*,480,17255,704
April-15-2021,1921,*,80,*,53,64,*,60,3495,110
April-15-2021,1922,*,*,*,*,*,*,30,1533,58
April-15-2021,1923,*,208,185,296,157,*,437,12604,518
April-15-2021,1929,*,*,*,*,*,*,*,1597,49
April-15-2021,1930,*,93,73,241,109,*,391,13247,658
April-15-2021,1931,*,*,*,*,*,*,*,83,*
April-15-2021,1936,*,*,*,*,*,*,*,159,*
April-15-2021,1937,*,*,*,*,*,*,*,60,62
April-15-2021,1938,*,74,30,106,51,*,122,6871,131
April-15-2021,1940,*,275,63,114,127,*,132,5664,338
April-15-2021,1944,*,*,*,*,*,*,34,2640,76
April-15-2021,1945,*,121,62,204,157,*,178,10265,286
April-15-2021,1949,*,119,59,63,81,*,71,3940,443
April-15-2021,1950,*,87,42,164,83,*,383,9194,587
April-15-2021,1951,*,*,*,*,*,*,31,1758,127
April-15-2021,1952,*,43,*,50,*,*,101,3517,198
April-15-2021,1960,*,430,516,1211,390,*,1063,20978,1153
April-15-2021,1961,*,*,*,*,*,*,*,42,*
April-15-2021,1965,*,*,*,*,*,*,*,192,*
April-15-2021,1966,*,*,*,32,*,*,50,3705,167
April-15-2021,1969,*,*,*,37,*,*,56,2711,106
April-15-2021,1970,*,400,509,1462,370,*,450,14842,679
April-15-2021,1971,*,*,*,*,*,*,*,*,*
April-15-2021,1982,*,76,*,40,45,*,46,3280,109
April-15-2021,1983,*,45,*,35,46,*,63,3160,89
April-15-2021,1984,*,42,*,38,*,*,*,1805,44
April-15-2021,1985,*,*,*,*,*,*,46,2243,114
April-15-2021,2018,*,*,*,*,*,*,*,34,*
April-15-2021,2019,*,152,109,193,84,*,109,5867,206
April-15-2021,2020,*,*,*,*,*,*,*,236,*
April-15-2021,2021,*,709,636,294,402,*,331,8661,667
April-15-2021,2025,*,*,*,49,109,*,66,3796,74
April-15-2021,2026,*,330,527,570,398,*,416,10054,362
April-15-2021,2027,*,*,*,*,*,*,*,86,79
April-15-2021,2030,*,177,*,52,109,*,68,2457,70
April-15-2021,2031,*,*,*,*,*,*,*,*,*
April-15-2021,2032,*,176,46,52,92,*,52,1705,42
April-15-2021,2035,*,241,177,172,176,*,198,7292,219
April-15-2021,2038,*,495,144,264,255,*,278,12905,396
April-15-2021,2040,*,*,*,*,*,*,*,36,*
April-15-2021,2041,*,*,*,*,*,*,*,267,*
April-15-2021,2043,*,149,77,147,364,*,413,11125,239
April-15-2021,2044,*,*,*,*,*,*,*,*,*
April-15-2021,2045,*,50,35,75,91,*,78,4758,109
April-15-2021,2047,*,*,*,*,*,*,*,271,*
April-15-2021,2048,*,361,277,189,190,*,264,8933,301
April-15-2021,2050,*,50,74,122,257,*,214,11439,337
April-15-2021,2051,*,*,*,*,*,*,*,247,*
April-15-2021,2052,*,154,56,124,167,*,120,5585,105
April-15-2021,2053,*,110,62,142,124,*,111,5553,112
April-15-2021,2054,*,99,34,105,83,*,64,3755,139
April-15-2021,2055,*,*,*,*,*,*,*,*,*
April-15-2021,2056,*,103,91,77,93,*,98,4542,827
April-15-2021,2059,*,*,*,*,*,*,*,126,*
April-15-2021,2060,*,*,*,*,*,*,*,73,*
April-15-2021,2061,*,83,41,61,168,*,135,4751,136
April-15-2021,2062,*,570,659,520,390,*,688,10963,493
April-15-2021,2065,*,*,*,*,*,*,*,108,*
April-15-2021,2066,*,37,66,77,197,*,163,8917,170
April-15-2021,2067,*,1123,379,148,421,*,328,6703,284
April-15-2021,2070,*,*,*,*,*,*,*,36,*
April-15-2021,2071,*,*,35,35,*,*,*,459,177
April-15-2021,2072,*,547,1602,562,324,*,511,8273,518
April-15-2021,2081,*,229,140,193,204,*,207,8386,235
April-15-2021,2090,*,471,118,140,293,*,209,6772,283
April-15-2021,2093,*,91,62,74,93,*,163,5035,284
April-15-2021,2108,*,90,47,75,42,*,58,1580,70
April-15-2021,2109,*,110,44,69,46,*,73,1567,88
April-15-2021,2110,*,110,*,54,40,*,62,1030,47
April-15-2021,2111,*,2113,316,256,183,*,420,1815,683
April-15-2021,2112,*,*,*,*,*,*,*,*,*
April-15-2021,2113,*,112,36,121,74,*,112,2584,106
April-15-2021,2114,*,925,305,396,173,*,286,4872,623
April-15-2021,2115,*,1989,769,975,276,*,603,5106,770
April-15-2021,2116,*,1585,541,515,298,*,390,6776,389
April-15-2021,2117,*,*,*,*,*,*,*,52,*
April-15-2021,2118,*,2067,1704,1836,397,*,687,7164,674
April-15-2021,2119,*,412,5203,2633,348,*,585,1768,478
April-15-2021,2120,*,1065,1010,1095,159,*,367,2266,617
April-15-2021,2121,*,148,4695,2157,245,*,321,457,296
April-15-2021,2122,*,2256,2007,873,282,*,392,3758,624
April-15-2021,2123,*,*,*,*,*,*,*,35,*
April-15-2021,2124,*,1888,8231,2411,556,*,794,4799,845
April-15-2021,2125,*,1697,3538,1898,430,*,644,4978,649
April-15-2021,2126,*,103,5845,909,251,*,309,527,353
April-15-2021,2127,*,844,461,936,283,*,514,12479,802
April-15-2021,2128,*,828,561,6790,276,*,693,7797,634
April-15-2021,2129,*,660,259,473,172,*,233,6849,282
April-15-2021,2130,41,1320,1787,2803,617,36,1142,12166,689
April-15-2021,2131,*,424,2294,2585,418,*,635,7638,493
April-15-2021,2132,*,806,694,837,500,*,556,10610,429
April-15-2021,2133,*,*,*,*,*,*,*,*,*
April-15-2021,2134,*,1681,435,974,270,*,544,4901,718
April-15-2021,2135,51,2681,840,1657,645,*,1247,13120,965
April-15-2021,2136,*,233,5730,2701,407,*,665,3631,538
April-15-2021,2137,*,*,*,*,*,*,*,30,*
April-15-2021,2138,*,1409,861,664,420,*,530,9814,538
April-15-2021,2139,*,1922,1843,864,590,*,783,9024,610
April-15-2021,2140,*,1201,1224,407,347,*,450,6008,318
April-15-2021,2141,*,825,481,524,164,*,339,3378,271
April-15-2021,2142,*,312,80,120,*,*,85,814,101
April-15-2021,2143,*,1123,471,568,342,*,688,8542,385
April-15-2021,2144,*,795,454,433,310,*,514,9003,327
April-15-2021,2145,*,1087,760,967,288,*,1123,7109,442
April-15-2021,2148,30,5999,2506,1893,691,*,1797,11320,1810
April-15-2021,2149,*,1369,1732,2907,274,*,1899,7748,1382
April-15-2021,2150,*,558,810,6238,166,*,1038,4303,1035
April-15-2021,2151,*,1255,935,6247,372,*,1436,12574,1179
April-15-2021,2152,*,112,152,658,122,*,237,7359,401
April-15-2021,2153,*,*,*,*,*,*,*,32,*
April-15-2021,2155,30,2266,1624,1181,683,*,1473,19446,1503
April-15-2021,2156,*,*,*,*,*,*,*,*,*
April-15-2021,2163,*,140,36,38,*,*,48,150,42
April-15-2021,2169,*,4962,1361,1001,985,*,931,15641,1235
April-15-2021,2170,*,3272,193,221,360,*,172,4583,318
April-15-2021,2171,*,2701,259,196,352,*,255,4850,340
April-15-2021,2176,*,702,318,378,230,*,590,10963,1501
April-15-2021,2180,*,519,223,293,192,*,363,9228,759
April-15-2021,2184,*,2127,487,366,638,*,523,13304,1058
April-15-2021,2185,*,*,*,*,*,*,*,56,*
April-15-2021,2186,*,700,1478,403,417,*,338,10034,655
April-15-2021,2187,*,*,*,*,*,*,*,*,*
April-15-2021,2188,*,300,273,214,161,*,212,5347,288
April-15-2021,2189,*,242,266,215,186,*,357,5114,184
April-15-2021,2190,*,386,206,215,204,*,249,7247,406
April-15-2021,2191,*,173,61,94,96,*,79,3333,95
April-15-2021,2196,*,*,*,*,*,*,*,*,*
April-15-2021,2199,*,66,*,36,*,*,*,459,33
April-15-2021,2201,*,*,*,*,*,*,*,*,*
April-15-2021,2203,*,*,*,*,*,*,*,*,*
April-15-2021,2204,*,*,*,*,*,*,*,*,*
April-15-2021,2205,*,*,33,*,*,*,*,51,*
April-15-2021,2206,*,*,*,*,*,*,*,*,*
April-15-2021,2210,*,189,62,118,63,*,98,1868,126
April-15-2021,2211,*,*,*,*,*,*,*,*,*
April-15-2021,2212,*,*,*,*,*,*,*,*,*
April-15-2021,2215,*,1732,339,695,207,*,508,4225,687
April-15-2021,2216,*,*,*,*,*,*,*,*,*
April-15-2021,2217,*,*,*,*,*,*,*,*,*
April-15-2021,2222,*,*,*,*,*,*,*,*,*
April-15-2021,2228,*,*,*,*,*,*,*,*,*
April-15-2021,2238,*,*,*,*,*,*,*,62,*
April-15-2021,2239,*,*,*,*,*,*,*,*,*
April-15-2021,2241,*,*,*,*,*,*,*,*,*
April-15-2021,2269,*,*,*,*,*,*,*,43,*
April-15-2021,2284,*,*,*,*,*,*,*,*,*
April-15-2021,2298,*,*,*,*,*,*,*,*,*
April-15-2021,2301,*,563,7461,1559,539,*,1213,7549,1836
April-15-2021,2302,*,206,3364,782,251,*,638,4451,950
April-15-2021,2303,*,*,68,*,*,*,*,43,*
April-15-2021,2304,*,*,*,*,*,*,*,*,*
April-15-2021,2305,*,*,*,*,*,*,*,*,*
April-15-2021,2322,*,83,294,84,37,*,59,1271,100
April-15-2021,2324,*,137,389,236,152,*,362,8457,1394
April-15-2021,2325,*,*,*,*,*,*,*,*,*
April-15-2021,2327,*,*,*,*,*,*,*,142,*
April-15-2021,2330,*,*,64,55,83,*,152,4080,139
April-15-2021,2331,*,*,*,*,*,*,*,420,*
April-15-2021,2332,*,68,*,89,235,*,144,7394,164
April-15-2021,2333,*,48,119,68,68,*,232,5030,308
April-15-2021,2334,*,*,*,*,*,*,*,122,*
April-15-2021,2337,*,*,*,*,*,*,*,*,*
April-15-2021,2338,*,*,*,*,58,*,76,2943,112
April-15-2021,2339,*,71,43,71,195,*,120,6249,179
April-15-2021,2340,*,*,*,*,*,*,*,*,*
April-15-2021,2341,*,33,43,55,84,*,129,4074,137
April-15-2021,2343,*,201,522,229,136,*,149,3324,227
April-15-2021,2344,*,*,*,*,*,*,*,*,*
April-15-2021,2345,*,*,*,*,*,*,*,319,*
April-15-2021,2346,*,73,128,121,104,*,275,7777,633
April-15-2021,2347,*,44,39,64,45,*,159,4101,200
April-15-2021,2348,*,*,*,*,*,*,*,*,*
April-15-2021,2349,*,*,*,*,*,*,*,*,*
April-15-2021,2350,*,*,*,*,*,*,*,54,*
April-15-2021,2351,*,128,221,187,152,*,243,6036,291
April-15-2021,2355,*,*,*,*,*,*,*,67,*
April-15-2021,2356,*,129,207,101,118,*,217,5105,232
April-15-2021,2357,*,*,*,*,*,*,*,43,*
April-15-2021,2358,*,*,*,*,*,*,*,70,*
April-15-2021,2359,*,59,56,46,188,*,157,7186,242
April-15-2021,2360,*,183,290,388,406,*,885,24478,1328
April-15-2021,2361,*,*,*,*,*,*,*,35,*
April-15-2021,2362,*,*,*,*,*,*,*,165,*
April-15-2021,2364,*,45,46,68,167,*,166,5566,203
April-15-2021,2366,*,*,*,*,*,*,*,102,*
April-15-2021,2367,*,*,*,*,*,*,*,1161,44
April-15-2021,2368,*,2130,4932,1009,653,*,541,5138,777
April-15-2021,2370,*,124,151,191,168,*,243,6200,262
April-15-2021,2375,*,131,212,125,89,*,143,3717,164
April-15-2021,2379,*,37,94,58,39,*,104,2515,183
April-15-2021,2381,*,*,*,*,*,*,*,82,*
April-15-2021,2382,*,63,152,81,100,*,173,4949,268
April-15-2021,2420,*,1650,104,148,328,*,273,5204,295
April-15-2021,2421,*,1877,136,217,324,*,348,6070,334
April-15-2021,2445,*,1321,329,461,335,*,427,7343,431
April-15-2021,2446,*,2025,367,617,498,*,612,10204,890
April-15-2021,2447,*,*,*,*,*,*,*,*,*
April-15-2021,2451,*,718,416,502,205,*,333,5775,277
April-15-2021,2452,*,433,348,299,138,*,263,4046,207
April-15-2021,2453,*,846,544,1193,252,*,528,7706,530
April-15-2021,2454,*,*,*,*,*,*,*,156,*
April-15-2021,2455,*,*,*,*,*,*,*,*,*
April-15-2021,2456,*,*,*,*,*,*,*,*,*
April-15-2021,2457,*,75,*,*,*,*,*,130,*
April-15-2021,2458,*,680,147,257,235,*,201,4625,235
April-15-2021,2459,*,1176,190,279,415,*,304,7654,443
April-15-2021,2460,*,442,127,193,157,*,133,3571,180
April-15-2021,2461,*,553,106,114,163,*,124,2846,174
April-15-2021,2462,*,109,*,*,31,*,77,644,*
April-15-2021,2464,*,255,63,63,93,*,70,1061,61
April-15-2021,2465,*,552,162,206,217,*,147,4870,229
April-15-2021,2466,*,393,87,107,122,*,181,2703,100
April-15-2021,2467,*,1018,255,411,365,*,362,6383,385
April-15-2021,2468,*,257,39,58,109,*,51,2544,104
April-15-2021,2471,*,*,*,*,*,*,*,50,*
April-15-2021,2472,*,1110,554,837,501,*,798,12940,544
April-15-2021,2474,*,1050,309,367,344,*,384,10988,544
April-15-2021,2475,*,*,*,*,*,*,*,*,*
April-15-2021,2476,*,674,182,242,266,*,285,7176,362
April-15-2021,2477,*,*,*,*,*,*,*,*,*
April-15-2021,2478,*,1408,255,356,399,*,413,9698,441
April-15-2021,2479,*,*,*,*,*,*,*,*,*
April-15-2021,2481,*,664,102,216,298,*,204,6304,178
April-15-2021,2482,*,422,73,135,194,*,142,4331,133
April-15-2021,2492,*,590,115,213,314,*,319,10037,436
April-15-2021,2493,*,612,63,144,220,*,155,4333,165
April-15-2021,2494,*,428,97,140,183,*,185,4298,206
April-15-2021,2495,*,*,*,*,*,*,*,*,*
April-15-2021,2532,*,68,86,66,66,*,213,5146,396
April-15-2021,2534,*,*,*,*,*,*,*,435,*
April-15-2021,2535,*,*,*,*,*,*,*,703,*
April-15-2021,2536,*,92,189,183,101,*,341,8409,410
April-15-2021,2537,*,*,*,36,*,*,128,2723,190
April-15-2021,2538,*,*,67,*,*,*,57,1288,42
April-15-2021,2539,*,*,46,35,*,*,66,1933,76
April-15-2021,2540,*,43,66,92,38,*,197,4117,299
April-15-2021,2541,*,*,*,*,*,*,*,110,*
April-15-2021,2542,*,*,*,*,*,*,*,*,*
April-15-2021,2543,*,*,*,*,*,*,*,404,*
April-15-2021,2552,*,*,*,*,*,*,*,*,*
April-15-2021,2553,*,*,*,*,*,*,*,380,*
April-15-2021,2554,*,83,268,366,42,*,77,3933,152
April-15-2021,2556,*,*,*,*,*,*,45,1811,70
April-15-2021,2557,*,*,136,*,*,*,58,1271,65
April-15-2021,2558,*,*,73,*,*,*,35,709,*
April-15-2021,2559,*,*,*,*,*,*,56,1604,79
April-15-2021,2561,*,*,*,*,*,*,*,247,*
April-15-2021,2562,*,*,*,*,*,*,36,1349,57
April-15-2021,2563,*,52,*,76,41,*,168,4743,293
April-15-2021,2564,*,*,*,*,*,*,*,230,*
April-15-2021,2565,*,*,*,*,*,*,*,*,*
April-15-2021,2568,*,*,106,74,33,*,91,2809,101
April-15-2021,2571,*,*,167,38,49,*,213,3898,149
April-15-2021,2573,*,*,*,*,*,*,*,*,*
April-15-2021,2574,*,*,*,*,*,*,*,373,*
April-15-2021,2575,*,*,*,*,*,*,*,983,32
April-15-2021,2576,*,*,65,*,32,*,55,1399,55
April-15-2021,2584,*,*,60,55,*,*,*,613,*
April-15-2021,2601,*,116,367,471,106,*,582,4430,554
April-15-2021,2630,*,*,*,*,*,*,*,1046,55
April-15-2021,2631,*,30,33,74,34,*,283,5046,195
April-15-2021,2632,*,53,89,152,46,*,236,4915,260
April-15-2021,2633,*,*,*,44,*,*,65,2169,68
April-15-2021,2634,*,*,*,*,*,*,*,*,*
April-15-2021,2635,*,*,*,34,*,*,65,1756,87
April-15-2021,2636,*,*,*,*,*,*,*,*,*
April-15-2021,2637,*,*,*,*,*,*,*,274,*
April-15-2021,2638,*,*,*,*,*,*,68,1580,70
April-15-2021,2639,*,*,31,*,*,*,58,1104,83
April-15-2021,2641,*,*,*,*,*,*,*,659,*
April-15-2021,2642,*,*,*,34,*,*,68,2199,103
April-15-2021,2643,*,*,*,*,*,*,*,471,30
April-15-2021,2644,*,*,*,*,*,*,44,1508,101
April-15-2021,2645,*,33,91,90,39,*,228,4886,181
April-15-2021,2646,*,*,*,*,*,*,36,1047,32
April-15-2021,2647,*,*,*,*,*,*,*,153,*
April-15-2021,2648,*,*,40,73,32,*,136,3162,182
April-15-2021,2649,*,51,115,120,69,*,255,6575,383
April-15-2021,2650,*,*,*,*,*,*,60,520,*
April-15-2021,2651,*,*,*,*,*,*,*,598,*
April-15-2021,2652,*,*,*,*,*,*,*,622,*
April-15-2021,2653,*,31,*,56,*,*,99,2880,235
April-15-2021,2655,*,*,*,38,*,*,48,1645,89
April-15-2021,2657,*,*,99,87,*,*,110,2022,49
April-15-2021,2659,*,*,*,*,*,*,*,567,*
April-15-2021,2660,*,*,40,53,*,*,133,2803,178
April-15-2021,2661,*,*,*,*,*,*,*,130,*
April-15-2021,2662,*,*,*,*,*,*,*,324,*
April-15-2021,2663,*,*,*,*,*,*,*,255,*
April-15-2021,2664,*,51,81,114,55,*,276,3995,308
April-15-2021,2666,*,*,*,*,*,*,*,646,*
April-15-2021,2667,*,*,*,*,*,*,36,1532,41
April-15-2021,2668,*,*,*,30,*,*,48,1542,68
April-15-2021,2669,*,*,*,*,*,*,*,254,*
April-15-2021,2670,*,*,*,*,*,*,*,703,30
April-15-2021,2671,*,*,*,*,*,*,*,503,*
April-15-2021,2672,*,*,*,*,*,*,*,186,*
April-15-2021,2673,*,49,81,149,40,*,249,3158,203
